Anno;Cittadinanza;Area;Provenienza;Sesso;Numero Immigrati
2011;Cina;Altri paesi Asia;Provincia di Rimini;Femmine;1
2011;Cuba;America centrale;Provincia di Ferrara;Femmine;1
2011;Eritrea;Altri paesi Africa;Provincia di Piacenza;Maschi;1
2011;Filippine;Altri paesi Asia;Provincia di Forlì-Cesena;Maschi;1
2011;Filippine;Altri paesi Asia;Provincia di Modena;Maschi;3
2011;Georgia;Asia occidentale;Puglia;Femmine;2
2011;Germania;Unione Europea;Veneto;Femmine;1
2011;Ghana;Altri paesi Africa;Provincia di Bologna;Femmine;8
2011;India;Altri paesi Asia;Lombardia;Femmine;1
2011;Iran;Altri paesi Asia;Provincia di Ferrara;Femmine;1
2011;Kosovo;Altri Paesi Europa;Estero;Femmine;7
2011;Kosovo;Altri Paesi Europa;Estero;Maschi;7
2011;Lituania;Unione Europea;Estero;Femmine;3
2011;Macedonia;Altri Paesi Europa;Estero;Maschi;3
2011;Marocco;Africa settentrionale;Campania;Femmine;4
2011;Marocco;Africa settentrionale;Piemonte;Maschi;1
2011;Moldova;Altri Paesi Europa;Estero;Maschi;217
2011;Moldova;Altri Paesi Europa;Provincia di Parma;Femmine;4
2011;Nigeria;Altri paesi Africa;Estero;Maschi;23
2011;Nigeria;Altri paesi Africa;Provincia di Bologna;Femmine;12
2011;Paesi Bassi;Unione Europea;Veneto;Femmine;1
2011;Perù;America meridionale;Provincia di Parma;Femmine;1
2011;Perù;America meridionale;Toscana;Maschi;1
2011;Polonia;Unione Europea;Provincia di Parma;Femmine;1
2011;Polonia;Unione Europea;Veneto;Femmine;1
2011;Rep. Ceca;Unione Europea;Veneto;Femmine;1
2011;Romania;Unione Europea;Friuli Venezia Giulia;Maschi;1
2011;Romania;Unione Europea;Lombardia;Femmine;6
2011;Romania;Unione Europea;Toscana;Maschi;5
2011;Serbia;Altri Paesi Europa;Provincia di Ferrara;Femmine;1
2011;Siria;Asia occidentale;Lombardia;Maschi;1
2011;Somalia;Altri paesi Africa;Estero;Femmine;1
2011;Somalia;Altri paesi Africa;Estero;Maschi;3
2011;Somalia;Altri paesi Africa;Provincia di Bologna;Femmine;1
2011;Spagna;Unione Europea;Lazio;Maschi;1
2011;Sri Lanka (Ceylon);Altri paesi Asia;Estero;Maschi;41
2011;Sri Lanka (Ceylon);Altri paesi Asia;Provincia di Reggio Emilia;Maschi;1
2011;Stati Uniti;America settentrionale;Estero;Maschi;12
2011;Territori dell'Autonomia Palestinese;Asia occidentale;Veneto;Maschi;1
2011;Tunisia;Africa settentrionale;Provincia di Bologna;Maschi;21
2011;Ucraina;Altri Paesi Europa;Calabria;Femmine;1
2011;Ucraina;Altri Paesi Europa;Lazio;Maschi;1
2011;Ucraina;Altri Paesi Europa;Marche;Femmine;1
2011;Ucraina;Altri Paesi Europa;Provincia di Ravenna;Femmine;2
2011;Ucraina;Altri Paesi Europa;Toscana;Femmine;1
2011;Venezuela;America meridionale;Provincia di Bologna;Femmine;1
2012;Afghanistan;Altri paesi Asia;Toscana;Maschi;1
2012;Albania;Altri Paesi Europa;Provincia di Modena;Maschi;3
2012;Algeria;Africa settentrionale;Estero;Maschi;4
2012;Argentina;America meridionale;Estero;Maschi;17
2012;Bangladesh;Altri paesi Asia;Estero;Femmine;91
2012;Bangladesh;Altri paesi Asia;Friuli Venezia Giulia;Maschi;2
2012;Bangladesh;Altri paesi Asia;Veneto;Maschi;3
2012;Bhutan;Altri paesi Asia;Estero;Maschi;1
2012;Bielorussia;Altri Paesi Europa;Estero;Femmine;6
2012;Bielorussia;Altri Paesi Europa;Veneto;Femmine;1
2012;Brasile;America meridionale;Provincia di Forlì-Cesena;Femmine;1
2012;Bulgaria;Unione Europea;Provincia di Reggio Emilia;Femmine;1
2012;Canada;America settentrionale;Estero;Femmine;1
2012;Capo Verde;Altri paesi Africa;Provincia di Bologna;Femmine;2
2012;Cina;Altri paesi Asia;Lombardia;Maschi;20
2012;Cina;Altri paesi Asia;Marche;Femmine;4
2012;Cina;Altri paesi Asia;Provincia di Rimini;Maschi;2
2012;Cina;Altri paesi Asia;Veneto;Maschi;15
2012;Colombia;America meridionale;Sicilia;Femmine;1
2012;Congo;Altri paesi Africa;Estero;Femmine;6
2012;Croazia;Altri Paesi Europa;Estero;Maschi;1
2012;Croazia;Altri Paesi Europa;Veneto;Femmine;2
2012;Cuba;America centrale;Estero;Femmine;15
2012;Danimarca;Unione Europea;Provincia di Reggio Emilia;Maschi;1
2012;Ecuador;America meridionale;Estero;Femmine;10
2012;Ecuador;America meridionale;Estero;Maschi;8
2012;Ecuador;America meridionale;Liguria;Femmine;1
2012;Egitto;Africa settentrionale;Provincia di Modena;Femmine;2
2012;Eritrea;Altri paesi Africa;Campania;Femmine;2
2012;Filippine;Altri paesi Asia;Toscana;Femmine;6
2012;Francia;Unione Europea;Piemonte;Femmine;1
2012;Francia;Unione Europea;Toscana;Femmine;1
2012;Georgia;Asia occidentale;Calabria;Femmine;4
2012;Georgia;Asia occidentale;Provincia di Bologna;Femmine;3
2012;Germania;Unione Europea;Provincia di Ravenna;Femmine;2
2012;Ghana;Altri paesi Africa;Provincia di Bologna;Maschi;3
2012;Grecia;Unione Europea;Estero;Femmine;16
2012;Guatemala;America centrale;Toscana;Femmine;1
2012;India;Altri paesi Asia;Toscana;Maschi;4
2012;Iran;Altri paesi Asia;Piemonte;Maschi;1
2012;Israele;Asia occidentale;Estero;Maschi;7
2012;Libano;Asia occidentale;Estero;Femmine;2
2012;Marocco;Africa settentrionale;Liguria;Femmine;1
2012;Marocco;Africa settentrionale;Marche;Maschi;1
2012;Messico;America centrale;Estero;Femmine;3
2012;Pakistan;Altri paesi Asia;Abruzzo;Femmine;1
2012;Pakistan;Altri paesi Asia;Provincia di Bologna;Femmine;30
2012;Polonia;Unione Europea;Estero;Maschi;12
2012;Regno Unito;Unione Europea;Piemonte;Maschi;1
2012;Rep. Ceca;Unione Europea;Estero;Femmine;1
2012;Rep. Dominicana;America centrale;Campania;Femmine;1
2012;Rep. Dominicana;America centrale;Provincia di Bologna;Femmine;1
2012;Senegal;Altri paesi Africa;Puglia;Maschi;1
2012;Siria;Asia occidentale;Provincia di Modena;Maschi;1
2012;Stati Uniti;America settentrionale;Lombardia;Maschi;1
2012;Tanzania;Altri paesi Africa;Estero;Femmine;1
2012;Ucraina;Altri Paesi Europa;Estero;Maschi;33
2012;Ucraina;Altri Paesi Europa;Provincia di Modena;Maschi;2
2013;Albania;Altri Paesi Europa;Provincia di Bologna;Maschi;29
2013;Angola;Altri paesi Africa;Provincia di Bologna;Maschi;1
2013;Austria;Unione Europea;Estero;Femmine;2
2013;Bosnia-Erzegovina;Altri Paesi Europa;Estero;Femmine;2
2013;Brasile;America meridionale;Provincia di Ravenna;Femmine;1
2013;Camerun;Altri paesi Africa;Lazio;Maschi;1
2013;Capo Verde;Altri paesi Africa;Lombardia;Maschi;1
2013;Cina;Altri paesi Asia;Provincia di Reggio Emilia;Maschi;7
2013;Ecuador;America meridionale;Provincia di Piacenza;Maschi;1
2013;Eritrea;Altri paesi Africa;Lombardia;Maschi;1
2013;Etiopia;Altri paesi Africa;Provincia di Modena;Femmine;1
2013;Filippine;Altri paesi Asia;Veneto;Femmine;5
2013;Georgia;Asia occidentale;Provincia di Reggio Emilia;Femmine;2
2013;Georgia;Asia occidentale;Toscana;Femmine;1
2013;Germania;Unione Europea;Estero;Femmine;8
2013;Marocco;Africa settentrionale;Provincia di Ferrara;Femmine;3
2013;Moldova;Altri Paesi Europa;Campania;Femmine;3
2013;Nepal;Altri paesi Asia;Estero;Femmine;1
2013;Nepal;Altri paesi Asia;Estero;Maschi;1
2013;Pakistan;Altri paesi Asia;Provincia di Bologna;Maschi;47
2013;Pakistan;Altri paesi Asia;Provincia di Ravenna;Maschi;1
2013;Perù;America meridionale;Estero;Maschi;22
2013;Perù;America meridionale;Provincia di Ravenna;Maschi;2
2013;Portogallo;Unione Europea;Estero;Maschi;3
2013;Romania;Unione Europea;Piemonte;Maschi;1
2013;Romania;Unione Europea;Provincia di Bologna;Femmine;138
2013;Romania;Unione Europea;Toscana;Maschi;3
2013;San Marino;Altri Paesi Europa;Estero;Femmine;1
2013;Senegal;Altri paesi Africa;Provincia di Bologna;Maschi;9
2013;Serbia;Altri Paesi Europa;Veneto;Femmine;2
2013;Sri Lanka (Ceylon);Altri paesi Asia;Campania;Maschi;2
2013;Sri Lanka (Ceylon);Altri paesi Asia;Marche;Femmine;3
2013;Thailandia;Altri paesi Asia;Provincia di Modena;Femmine;1
2013;Turkmenistan;Asia occidentale;Estero;Femmine;1
2013;Ucraina;Altri Paesi Europa;Campania;Maschi;1
2013;Ucraina;Altri Paesi Europa;Liguria;Femmine;1
2013;Ungheria;Unione Europea;Provincia di Rimini;Maschi;1
2013;Venezuela;America meridionale;Abruzzo;Maschi;1
2014;Afghanistan;Altri paesi Asia;Lazio;Maschi;1
2014;Albania;Altri Paesi Europa;Basilicata;Femmine;1
2014;Albania;Altri Paesi Europa;Friuli Venezia Giulia;Maschi;2
2014;Albania;Altri Paesi Europa;Provincia di Bologna;Maschi;31
2014;Albania;Altri Paesi Europa;Provincia di Rimini;Maschi;3
2014;Algeria;Africa settentrionale;Provincia di Bologna;Maschi;3
2014;Argentina;America meridionale;Veneto;Maschi;1
2014;Brasile;America meridionale;Estero;Maschi;19
2014;Brasile;America meridionale;Puglia;Femmine;1
2014;Bulgaria;Unione Europea;Estero;Maschi;1
2014;Bulgaria;Unione Europea;Marche;Femmine;1
2014;Canada;America settentrionale;Estero;Maschi;1
2014;Capo Verde;Altri paesi Africa;Estero;Femmine;1
2014;Cina;Altri paesi Asia;Estero;Maschi;93
2014;Cina;Altri paesi Asia;Provincia di Piacenza;Femmine;1
2014;Cina;Altri paesi Asia;Provincia di Ravenna;Maschi;3
2014;Cina;Altri paesi Asia;Provincia di Reggio Emilia;Femmine;3
2014;Cina;Altri paesi Asia;Provincia di Reggio Emilia;Maschi;5
2014;Cina;Altri paesi Asia;Umbria;Maschi;1
2014;Cina;Altri paesi Asia;Veneto;Femmine;13
2014;Corea del Sud (Rep.);Altri paesi Asia;Estero;Maschi;2
2014;Ecuador;America meridionale;Estero;Femmine;3
2014;Filippine;Altri paesi Asia;Friuli Venezia Giulia;Maschi;1
2014;Filippine;Altri paesi Asia;Piemonte;Femmine;1
2014;Francia;Unione Europea;Lombardia;Maschi;1
2014;Gabon;Altri paesi Africa;Estero;Femmine;1
2014;Georgia;Asia occidentale;Provincia di Reggio Emilia;Femmine;2
2014;Germania;Unione Europea;Toscana;Femmine;1
2014;Giappone;Altri paesi Asia;Provincia di Bologna;Femmine;4
2014;India;Altri paesi Asia;Provincia di Bologna;Femmine;9
2014;Iraq;Asia occidentale;Estero;Maschi;2
2014;Irlanda;Unione Europea;Estero;Maschi;1
2014;Lettonia;Unione Europea;Marche;Femmine;1
2014;Libano;Asia occidentale;Provincia di Forlì-Cesena;Maschi;1
2014;Marocco;Africa settentrionale;Liguria;Maschi;1
2014;Moldova;Altri Paesi Europa;Liguria;Femmine;1
2014;Moldova;Altri Paesi Europa;Provincia di Modena;Femmine;6
2014;Paesi Bassi;Unione Europea;Estero;Maschi;2
2014;Paesi Bassi;Unione Europea;Lombardia;Maschi;1
2014;Paraguay;America meridionale;Provincia di Bologna;Femmine;1
2014;Romania;Unione Europea;Calabria;Femmine;4
2014;Romania;Unione Europea;Lazio;Femmine;9
2014;Romania;Unione Europea;Piemonte;Femmine;11
2014;Romania;Unione Europea;Sardegna;Maschi;2
2014;Romania;Unione Europea;Veneto;Maschi;4
2014;Russia (Federazione);Altri Paesi Europa;Provincia di Modena;Femmine;1
2014;Russia (Federazione);Altri Paesi Europa;Provincia di Modena;Maschi;1
2014;Somalia;Altri paesi Africa;Piemonte;Maschi;3
2014;Spagna;Unione Europea;Lazio;Maschi;1
2014;Tunisia;Africa settentrionale;Provincia di Ferrara;Maschi;3
2014;Tunisia;Africa settentrionale;Provincia di Rimini;Femmine;1
2014;Turchia;Altri Paesi Europa;Estero;Femmine;11
2014;Ucraina;Altri Paesi Europa;Provincia di Ferrara;Femmine;3
2014;Uruguay;America meridionale;Estero;Femmine;1
2014;Vietnam;Altri paesi Asia;Estero;Femmine;1
2015;Afghanistan;Altri paesi Asia;Estero;Maschi;8
2015;Afghanistan;Altri paesi Asia;Provincia di Bologna;Femmine;1
2015;Albania;Altri Paesi Europa;Lombardia;Femmine;4
2015;Albania;Altri Paesi Europa;Provincia di Forlì-Cesena;Maschi;3
2015;Australia;Australia e Oceania;Estero;Maschi;1
2015;Bahamas;America centrale;Estero;Femmine;1
2015;Bangladesh;Altri paesi Asia;Estero;Maschi;114
2015;Brasile;America meridionale;Provincia di Ferrara;Femmine;3
2015;Camerun;Altri paesi Africa;Estero;Femmine;33
2015;Cina;Altri paesi Asia;Toscana;Maschi;6
2015;Cuba;America centrale;Abruzzo;Femmine;1
2015;Francia;Unione Europea;Toscana;Maschi;1
2015;Iran;Altri paesi Asia;Toscana;Femmine;1
2015;Israele;Asia occidentale;Estero;Femmine;2
2015;Kirghizistan;Asia occidentale;Estero;Femmine;1
2015;Kirghizistan;Asia occidentale;Marche;Femmine;1
2015;Libia;Africa settentrionale;Estero;Maschi;5
2015;Mali;Altri paesi Africa;Estero;Femmine;1
2015;Marocco;Africa settentrionale;Piemonte;Femmine;1
2015;Montenegro;Altri Paesi Europa;Puglia;Maschi;1
2015;Nigeria;Altri paesi Africa;Provincia di Bologna;Femmine;15
2015;Nigeria;Altri paesi Africa;Provincia di Modena;Femmine;3
2015;Paesi Bassi;Unione Europea;Estero;Femmine;6
2015;Perù;America meridionale;Provincia di Ferrara;Femmine;2
2015;Perù;America meridionale;Provincia di Rimini;Maschi;1
2015;Polonia;Unione Europea;Toscana;Femmine;2
2015;Portogallo;Unione Europea;Piemonte;Maschi;1
2015;Romania;Unione Europea;Provincia di Bologna;Femmine;105
2015;Romania;Unione Europea;Toscana;Femmine;7
2015;Russia (Federazione);Altri Paesi Europa;Calabria;Femmine;1
2015;Senegal;Altri paesi Africa;Provincia di Ferrara;Femmine;4
2015;Serbia;Altri Paesi Europa;Provincia di Ferrara;Femmine;2
2015;Tunisia;Africa settentrionale;Estero;Maschi;40
2015;Turchia;Altri Paesi Europa;Lombardia;Maschi;1
2015;Ucraina;Altri Paesi Europa;Estero;Femmine;96
2015;Ucraina;Altri Paesi Europa;Provincia di Bologna;Femmine;69
2016;Albania;Altri Paesi Europa;Sardegna;Maschi;1
2016;Argentina;America meridionale;Estero;Femmine;4
2016;Bangladesh;Altri paesi Asia;Marche;Maschi;3
2016;Camerun;Altri paesi Africa;Estero;Maschi;31
2016;Cina;Altri paesi Asia;Lazio;Femmine;5
2016;Cuba;America centrale;Toscana;Maschi;1
2016;Eritrea;Altri paesi Africa;Piemonte;Maschi;1
2016;Etiopia;Altri paesi Africa;Estero;Maschi;10
2016;Filippine;Altri paesi Asia;Piemonte;Maschi;2
2016;Filippine;Altri paesi Asia;Provincia di Bologna;Maschi;15
2016;Francia;Unione Europea;Sicilia;Femmine;1
2016;Gambia;Altri paesi Africa;Provincia di Bologna;Maschi;1
2016;Ghana;Altri paesi Africa;Estero;Femmine;7
2016;Grecia;Unione Europea;Provincia di Bologna;Femmine;2
2016;India;Altri paesi Asia;Provincia di Modena;Femmine;4
2016;India;Altri paesi Asia;Provincia di Parma;Maschi;2
2016;Iran;Altri paesi Asia;Liguria;Femmine;1
2016;Iran;Altri paesi Asia;Provincia di Piacenza;Maschi;1
2016;Marocco;Africa settentrionale;Provincia di Modena;Maschi;9
2016;Moldova;Altri Paesi Europa;Marche;Femmine;2
2016;Moldova;Altri Paesi Europa;Provincia di Forlì-Cesena;Femmine;1
2016;Nigeria;Altri paesi Africa;Sicilia;Femmine;2
2016;Paraguay;America meridionale;Campania;Femmine;1
2016;Polonia;Unione Europea;Provincia di Ferrara;Femmine;2
2016;Polonia;Unione Europea;Sicilia;Femmine;1
2016;Polonia;Unione Europea;Toscana;Femmine;1
2016;Rep. Dem. del Congo (Zaire);Altri paesi Africa;Estero;Maschi;2
2016;Romania;Unione Europea;Lazio;Femmine;8
2016;Romania;Unione Europea;Marche;Femmine;10
2016;Spagna;Unione Europea;Provincia di Parma;Femmine;2
2016;Sri Lanka (Ceylon);Altri paesi Asia;Estero;Maschi;13
2016;Sri Lanka (Ceylon);Altri paesi Asia;Puglia;Maschi;3
2016;Sri Lanka (Ceylon);Altri paesi Asia;Toscana;Femmine;1
2016;Territori dell'Autonomia Palestinese;Asia occidentale;Provincia di Bologna;Femmine;1
2016;Thailandia;Altri paesi Asia;Provincia di Bologna;Femmine;1
2016;Ucraina;Altri Paesi Europa;Provincia di Ravenna;Femmine;1
2016;Venezuela;America meridionale;Estero;Femmine;2
2016;Vietnam;Altri paesi Asia;Estero;Maschi;2
2017;Albania;Altri Paesi Europa;Abruzzo;Maschi;2
2017;Albania;Altri Paesi Europa;Campania;Femmine;1
2017;Albania;Altri Paesi Europa;Estero;Maschi;94
2017;Albania;Altri Paesi Europa;Provincia di Rimini;Maschi;1
2017;Arabia Saudita;Asia occidentale;Estero;Maschi;1
2017;Azerbaigian;Asia occidentale;Estero;Maschi;2
2017;Belgio;Unione Europea;Estero;Femmine;8
2017;Bulgaria;Unione Europea;Estero;Femmine;10
2017;Cina;Altri paesi Asia;Lazio;Femmine;4
2017;Cina;Altri paesi Asia;Marche;Femmine;2
2017;Cina;Altri paesi Asia;Provincia di Bologna;Femmine;20
2017;Cina;Altri paesi Asia;Provincia di Ferrara;Femmine;3
2017;Cina;Altri paesi Asia;Provincia di Piacenza;Femmine;1
2017;Cina;Altri paesi Asia;Provincia di Reggio Emilia;Femmine;11
2017;Danimarca;Unione Europea;Toscana;Maschi;1
2017;Ecuador;America meridionale;Lombardia;Femmine;1
2017;Egitto;Africa settentrionale;Estero;Maschi;48
2017;Filippine;Altri paesi Asia;Piemonte;Maschi;2
2017;Germania;Unione Europea;Provincia di Bologna;Femmine;2
2017;Iran;Altri paesi Asia;Estero;Femmine;40
2017;Iran;Altri paesi Asia;Piemonte;Femmine;1
2017;Iraq;Asia occidentale;Estero;Femmine;3
2017;Lituania;Unione Europea;Estero;Femmine;2
2017;Marocco;Africa settentrionale;Lazio;Maschi;2
2017;Marocco;Africa settentrionale;Provincia di Modena;Femmine;2
2017;Marocco;Africa settentrionale;Valle d'Aosta;Maschi;1
2017;Moldova;Altri Paesi Europa;Lombardia;Maschi;2
2017;Nigeria;Altri paesi Africa;Estero;Femmine;46
2017;Paesi Bassi;Unione Europea;Lazio;Femmine;1
2017;Pakistan;Altri paesi Asia;Molise;Maschi;2
2017;Pakistan;Altri paesi Asia;Provincia di Modena;Maschi;6
2017;Pakistan;Altri paesi Asia;Trentino Alto Adige;Maschi;1
2017;Perù;America meridionale;Lombardia;Maschi;1
2017;Polonia;Unione Europea;Marche;Femmine;4
2017;Rep. Dominicana;America centrale;Provincia di Ravenna;Femmine;1
2017;Serbia;Altri Paesi Europa;Provincia di Bologna;Maschi;1
2017;Tunisia;Africa settentrionale;Estero;Femmine;9
2017;Ucraina;Altri Paesi Europa;Provincia di Bologna;Femmine;56
2017;Ucraina;Altri Paesi Europa;Provincia di Reggio Emilia;Femmine;2
2017;Ucraina;Altri Paesi Europa;Veneto;Femmine;2
2017;Venezuela;America meridionale;Estero;Maschi;2
2018;Argentina;America meridionale;Provincia di Bologna;Femmine;1
2018;Bangladesh;Altri paesi Asia;Estero;Femmine;134
2018;Bielorussia;Altri Paesi Europa;Campania;Femmine;1
2018;Brasile;America meridionale;Lazio;Femmine;1
2018;Brasile;America meridionale;Provincia di Parma;Maschi;1
2018;Brasile;America meridionale;Provincia di Ravenna;Femmine;1
2018;Bulgaria;Unione Europea;Basilicata;Femmine;3
2018;Bulgaria;Unione Europea;Puglia;Femmine;1
2018;Burundi;Altri paesi Africa;Estero;Femmine;1
2018;Camerun;Altri paesi Africa;Provincia di Modena;Maschi;1
2018;Cina;Altri paesi Asia;Campania;Femmine;1
2018;Cina;Altri paesi Asia;Estero;Maschi;65
2018;Cina;Altri paesi Asia;Toscana;Femmine;13
2018;Cina;Altri paesi Asia;Veneto;Femmine;12
2018;Colombia;America meridionale;Estero;Femmine;7
2018;Colombia;America meridionale;Estero;Maschi;4
2018;Costa d'Avorio;Altri paesi Africa;Estero;Femmine;4
2018;Costarica;America centrale;Estero;Femmine;1
2018;Etiopia;Altri paesi Africa;Estero;Femmine;2
2018;Filippine;Altri paesi Asia;Provincia di Forlì-Cesena;Femmine;2
